;Unnamed: 0;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo Agregado
6645;6873;Apartamento;Barra da Tijuca;1;1;0;69;2000.0;1500.0;290.0;28.99;Apartamento
6646;6874;Apartamento;Grajaú;2;1;0;90;1550.0;660.0;0.0;17.22;Apartamento
6647;6875;Quitinete;Irajá;1;0;0;30;500.0;0.0;0.0;16.67;Apartamento
6648;6876;Apartamento;Freguesia (Jacarepaguá);3;1;1;92;1900.0;945.0;157.0;20.65;Apartamento
6649;6877;Apartamento;Leblon;1;0;0;48;1600.0;526.0;95.0;33.33;Apartamento
6650;6878;Quitinete;Laranjeiras;0;0;0;24;800.0;477.0;25.0;33.33;Apartamento
6651;6879;Casa;Madureira;2;0;0;75;1500.0;0.0;0.0;20.0;Casa
6652;6880;Apartamento;Ipanema;3;1;1;140;7500.0;2900.0;500.0;53.57;Apartamento
6653;6881;Apartamento;Freguesia (Jacarepaguá);2;1;0;84;1500.0;750.0;20.0;17.86;Apartamento
6654;6882;Apartamento;Maracanã;1;0;0;48;1400.0;300.0;0.0;29.17;Apartamento
6655;6883;Casa;Abolição;1;0;0;50;1100.0;0.0;18.0;22.0;Casa
6656;6884;Apartamento;Barra da Tijuca;4;3;2;214;6000.0;2100.0;5200.0;28.04;Apartamento
6657;6885;Apartamento;Ipanema;4;1;4;215;20000.0;2300.0;550.0;93.02;Apartamento
6658;6886;Apartamento;Barra da Tijuca;3;3;3;245;15000.0;3100.0;4000.0;61.22;Apartamento
6659;6887;Apartamento;Barra da Tijuca;4;2;2;162;4100.0;1950.0;435.0;25.31;Apartamento
6660;6888;Apartamento;Recreio dos Bandeirantes;2;2;1;81;1500.0;415.0;190.0;18.52;Apartamento
6661;6889;Apartamento;Recreio dos Bandeirantes;4;2;4;190;3950.0;1290.0;0.0;20.79;Apartamento
6662;6890;Apartamento;Flamengo;3;2;1;170;6000.0;1450.0;563.0;35.29;Apartamento
6663;6891;Apartamento;Copacabana;3;0;0;140;3900.0;800.0;250.0;27.86;Apartamento
6664;6892;Apartamento;Tijuca;2;0;0;60;1550.0;650.0;90.0;25.83;Apartamento
6665;6893;Apartamento;São Conrado;2;2;2;102;4000.0;2185.0;908.0;39.22;Apartamento
6666;6894;Apartamento;Ipanema;3;0;3;144;6400.0;608.0;383.0;44.44;Apartamento
6667;6895;Casa;Senador Camará;2;1;0;60;600.0;0.0;0.0;10.0;Casa
6668;6896;Apartamento;Copacabana;3;1;0;180;3500.0;1410.0;0.0;19.44;Apartamento
6669;6897;Apartamento;Lins de Vasconcelos;2;1;0;70;1200.0;570.0;0.0;17.14;Apartamento
6670;6898;Apartamento;Campo Grande;2;0;0;60;1000.0;300.0;0.0;16.67;Apartamento
6671;6900;Apartamento;Senador Vasconcelos;1;1;1;50;800.0;180.0;0.0;16.0;Apartamento
6672;6902;Apartamento;Ipanema;4;1;1;200;8800.0;2500.0;500.0;44.0;Apartamento
6673;6903;Apartamento;Leme;2;1;1;82;2600.0;914.0;128.0;31.71;Apartamento
6674;6904;Quitinete;Botafogo;1;0;0;25;1500.0;360.0;0.0;60.0;Apartamento
6675;6905;Casa de Condomínio;Barra da Tijuca;3;6;1;420;6900.0;1042.0;773.0;16.43;Casa
6676;6906;Apartamento;Barra da Tijuca;2;1;1;70;2750.0;1300.0;200.0;39.29;Apartamento
6677;6907;Apartamento;Barra da Tijuca;4;3;2;240;6000.0;2200.0;0.0;25.0;Apartamento
6678;6908;Apartamento;Leblon;3;3;1;170;8500.0;2252.0;606.0;50.0;Apartamento
6679;6909;Casa;Recreio dos Bandeirantes;4;4;4;571;10000.0;850.0;0.0;17.51;Casa
6680;6910;Apartamento;Copacabana;1;0;0;50;2000.0;900.0;156.0;40.0;Apartamento
6681;6911;Apartamento;Copacabana;4;1;0;120;3500.0;1156.0;138.0;29.17;Apartamento
6682;6912;Apartamento;Méier;3;2;1;126;1800.0;1470.0;172.0;14.29;Apartamento
6683;6913;Apartamento;Leme;2;0;0;75;2700.0;878.0;0.0;36.0;Apartamento
6684;6914;Apartamento;Freguesia (Jacarepaguá);2;1;1;86;1800.0;831.0;0.0;20.93;Apartamento
6685;6915;Apartamento;Santa Teresa;1;0;1;45;2090.0;520.0;95.0;46.44;Apartamento
6686;6916;Apartamento;Barra da Tijuca;4;2;3;145;4500.0;1900.0;350.0;31.03;Apartamento
6687;6917;Apartamento;Botafogo;3;1;1;95;4500.0;1140.0;0.0;47.37;Apartamento
6688;6918;Apartamento;Madureira;2;0;0;70;700.0;1.0;0.0;10.0;Apartamento
6689;6919;Apartamento;Recreio dos Bandeirantes;3;3;3;178;2700.0;690.0;5000.0;15.17;Apartamento
6690;6920;Apartamento;Copacabana;2;0;0;56;2600.0;760.0;80.0;46.43;Apartamento
6691;6922;Apartamento;Ipanema;2;0;1;75;5400.0;476.0;120.0;72.0;Apartamento
6692;6923;Apartamento;Gardênia Azul;2;1;0;50;1700.0;470.0;0.0;34.0;Apartamento
6693;6924;Apartamento;Barra da Tijuca;4;3;2;224;7600.0;2237.0;768.0;33.93;Apartamento
6694;6925;Apartamento;Copacabana;3;0;1;115;2900.0;1900.0;190.0;25.22;Apartamento
6695;6926;Apartamento;Barra da Tijuca;5;5;3;569;17000.0;2500.0;0.0;29.88;Apartamento
6696;6927;Quitinete;Copacabana;1;0;0;28;1000.0;387.0;24.0;35.71;Apartamento
6697;6928;Apartamento;Ipanema;3;2;1;160;12000.0;3500.0;900.0;75.0;Apartamento
6698;6929;Apartamento;Copacabana;1;0;0;40;2100.0;400.0;0.0;52.5;Apartamento
6699;6930;Apartamento;Ipanema;3;1;1;130;3500.0;1131.0;0.0;26.92;Apartamento
6700;6931;Apartamento;Ipanema;3;1;1;90;6500.0;1700.0;230.0;72.22;Apartamento
6701;6932;Apartamento;Recreio dos Bandeirantes;2;1;1;100;2800.0;899.0;250.0;28.0;Apartamento
6702;6933;Apartamento;Ipanema;3;1;1;140;8200.0;2900.0;0.0;58.57;Apartamento
6703;6934;Casa de Condomínio;Barra da Tijuca;5;5;4;900;12000.0;1500.0;25000.0;13.33;Casa
6704;6936;Apartamento;Barra da Tijuca;4;4;4;336;13000.0;3700.0;800.0;38.69;Apartamento
6705;6937;Apartamento;Recreio dos Bandeirantes;3;1;1;88;2100.0;1050.0;180.0;23.86;Apartamento
6706;6938;Quitinete;Botafogo;1;0;0;28;950.0;290.0;27.0;33.93;Apartamento
6707;6939;Apartamento;Engenho Novo;1;1;0;62;650.0;612.0;0.0;10.48;Apartamento
6708;6940;Apartamento;Barra da Tijuca;4;3;4;340;11000.0;3800.0;750.0;32.35;Apartamento
6709;6941;Apartamento;Laranjeiras;3;1;1;230;4000.0;1480.0;42.0;17.39;Apartamento
6710;6942;Apartamento;Copacabana;3;1;0;120;4000.0;1252.0;240.0;33.33;Apartamento
6711;6944;Apartamento;Barra da Tijuca;2;1;1;96;3200.0;1600.0;160.0;33.33;Apartamento
6712;6945;Apartamento;Flamengo;4;1;2;220;5200.0;1748.0;385.0;23.64;Apartamento
6713;6946;Apartamento;Barra da Tijuca;2;1;1;65;1800.0;1323.0;233.0;27.69;Apartamento
6714;6947;Apartamento;Leblon;3;1;1;150;5000.0;1000.0;34.0;33.33;Apartamento
6715;6948;Casa;Tijuca;4;5;0;274;19000.0;0.0;0.0;69.34;Casa
6716;6949;Apartamento;Flamengo;3;1;0;85;2500.0;950.0;154.0;29.41;Apartamento
6717;6950;Apartamento;Freguesia (Jacarepaguá);2;1;1;70;1600.0;650.0;111.0;22.86;Apartamento
6718;6951;Apartamento;Barra da Tijuca;3;2;1;137;3700.0;1500.0;220.0;27.01;Apartamento
6719;6954;Apartamento;Tijuca;1;0;0;50;1250.0;500.0;50.0;25.0;Apartamento
6720;6955;Quitinete;Flamengo;1;0;0;18;890.0;300.0;0.0;49.44;Apartamento
6721;6956;Apartamento;Leblon;4;1;1;142;9000.0;1563.0;330.0;63.38;Apartamento
6722;6957;Apartamento;Recreio dos Bandeirantes;1;1;1;58;1600.0;534.0;85.0;27.59;Apartamento
6723;6958;Apartamento;Lagoa;2;0;2;240;10000.0;4500.0;1100.0;41.67;Apartamento
6724;6959;Apartamento;Barra da Tijuca;3;2;3;105;3000.0;1500.0;270.0;28.57;Apartamento
6725;6960;Apartamento;Recreio dos Bandeirantes;2;2;1;85;2400.0;500.0;0.0;28.24;Apartamento
6726;6961;Casa;Copacabana;3;1;2;150;8000.0;0.0;99.0;53.33;Casa
6727;6962;Apartamento;Copacabana;2;1;0;70;2700.0;870.0;177.0;38.57;Apartamento
6728;6963;Apartamento;Taquara;2;1;1;56;1500.0;550.0;51.0;26.79;Apartamento
6729;6964;Apartamento;Marechal Hermes;1;0;0;50;800.0;200.0;0.0;16.0;Apartamento
6730;6965;Apartamento;Leblon;2;0;0;70;2700.0;1070.0;0.0;38.57;Apartamento
6731;6966;Casa;Bonsucesso;2;1;0;70;3000.0;0.0;150.0;42.86;Casa
6732;6967;Casa;Parque Anchieta;2;0;0;100;1000.0;0.0;0.0;10.0;Casa
6733;6968;Apartamento;Barra da Tijuca;2;1;1;80;2000.0;1172.0;75.0;25.0;Apartamento
6734;6969;Apartamento;Leblon;4;1;1;200;15000.0;2600.0;712.0;75.0;Apartamento
6735;6970;Apartamento;Flamengo;1;0;0;35;1950.0;450.0;20.0;55.71;Apartamento
6736;6971;Casa;Jardim Botânico;4;1;4;356;20000.0;0.0;1189.0;56.18;Casa
6737;6972;Apartamento;Ipanema;1;1;0;62;4800.0;1304.0;0.0;77.42;Apartamento
6738;6973;Casa de Condomínio;Vargem Grande;4;3;2;200;3600.0;600.0;0.0;18.0;Casa
6739;6974;Apartamento;Vila Isabel;2;1;0;60;1050.0;647.0;20.0;17.5;Apartamento
6740;6975;Apartamento;Jardim Botânico;3;1;1;120;5900.0;1160.0;277.0;49.17;Apartamento
6741;6976;Apartamento;Jardim Botânico;4;3;1;170;6000.0;1695.0;465.0;35.29;Apartamento
6742;6977;Apartamento;Santa Teresa;1;1;0;40;1350.0;510.0;35.0;33.75;Apartamento
6743;6978;Apartamento;Ipanema;4;1;1;150;12000.0;1682.0;0.0;80.0;Apartamento
6744;6979;Apartamento;Leme;2;1;1;80;2700.0;835.0;217.0;33.75;Apartamento
6745;6980;Apartamento;Jardim Botânico;2;1;1;71;2000.0;954.0;213.0;28.17;Apartamento
6746;6981;Apartamento;Barra da Tijuca;3;2;3;164;4500.0;1800.0;500.0;27.44;Apartamento
6747;6982;Apartamento;Pechincha;2;1;1;70;1200.0;650.0;55.0;17.14;Apartamento
6748;6983;Apartamento;Botafogo;2;1;1;103;5700.0;1340.0;348.0;55.34;Apartamento
6749;6984;Apartamento;Tijuca;2;1;1;70;1500.0;800.0;0.0;21.43;Apartamento
6750;6985;Casa de Condomínio;Joá;3;7;3;320;7500.0;1900.0;950.0;23.44;Casa
6751;6986;Apartamento;Lagoa;2;3;2;200;10000.0;3000.0;1028.0;50.0;Apartamento
6752;6987;Apartamento;Barra da Tijuca;3;2;3;120;2800.0;1280.0;360.0;23.33;Apartamento
6753;6988;Apartamento;Gávea;3;1;1;185;7500.0;1450.0;0.0;40.54;Apartamento
6754;6989;Casa de Vila;Tijuca;2;1;2;90;2700.0;600.0;170.0;30.0;Casa
6755;6990;Apartamento;Ipanema;4;2;1;171;10000.0;1804.0;593.0;58.48;Apartamento
6756;6991;Apartamento;Barra da Tijuca;1;1;0;70;1650.0;1050.0;151.0;23.57;Apartamento
6757;6992;Apartamento;Botafogo;1;1;0;65;2200.0;1382.0;110.0;33.85;Apartamento
6758;6993;Apartamento;Barra da Tijuca;4;2;1;170;4300.0;1908.0;314.0;25.29;Apartamento
6759;6994;Apartamento;Barra da Tijuca;3;2;1;105;3600.0;1912.0;392.0;34.29;Apartamento
6760;6995;Apartamento;Recreio dos Bandeirantes;2;1;1;78;1500.0;770.0;108.0;19.23;Apartamento
6761;6996;Apartamento;Copacabana;3;0;1;110;3000.0;1000.0;20.0;27.27;Apartamento
6762;6997;Apartamento;Ipanema;4;2;2;163;6000.0;2300.0;400.0;36.81;Apartamento
6763;6998;Apartamento;Recreio dos Bandeirantes;3;2;3;120;2300.0;800.0;3021.0;19.17;Apartamento
6764;6999;Apartamento;Botafogo;2;1;0;60;2400.0;630.0;130.0;40.0;Apartamento
6765;7000;Apartamento;Tijuca;3;1;0;86;1900.0;675.0;110.0;22.09;Apartamento
6766;7001;Apartamento;Ipanema;4;2;1;200;9500.0;3700.0;923.0;47.5;Apartamento
6767;7002;Apartamento;Barra da Tijuca;3;2;1;137;4500.0;1412.0;400.0;32.85;Apartamento
6768;7003;Casa;Botafogo;4;2;0;221;13000.0;0.0;0.0;58.82;Casa
6769;7004;Apartamento;Copacabana;2;0;0;81;2380.0;400.0;0.0;29.38;Apartamento
6770;7005;Quitinete;Glória;1;0;0;26;900.0;402.0;0.0;34.62;Apartamento
6771;7006;Apartamento;Cachambi;2;1;1;54;1200.0;500.0;0.0;22.22;Apartamento
6772;7007;Apartamento;Jacarepaguá;2;1;1;75;1450.0;650.0;75.0;19.33;Apartamento
6773;7008;Casa;Jardim Botânico;5;5;4;450;35000.0;0.0;1540.0;77.78;Casa
6774;7009;Apartamento;Barra da Tijuca;4;2;2;180;11500.0;2000.0;0.0;63.89;Apartamento
6775;7010;Apartamento;Ipanema;3;1;1;140;7200.0;2967.0;0.0;51.43;Apartamento
6776;7011;Apartamento;Ipanema;2;0;0;63;4000.0;712.0;172.0;63.49;Apartamento
6777;7012;Apartamento;Recreio dos Bandeirantes;3;3;2;170;2000.0;853.0;100.0;11.76;Apartamento
6778;7013;Apartamento;Copacabana;3;0;1;160;3900.0;726.0;122.0;24.38;Apartamento
6779;7014;Apartamento;Tijuca;2;1;0;64;1700.0;939.0;23.0;26.56;Apartamento
6780;7015;Quitinete;Piedade;1;0;0;35;670.0;0.0;0.0;19.14;Apartamento
6781;7016;Apartamento;Flamengo;3;1;1;100;3700.0;660.0;182.0;37.0;Apartamento
6782;7017;Apartamento;Botafogo;3;1;0;94;3400.0;1400.0;1400.0;36.17;Apartamento
6783;7018;Casa;Vila Kosmos;2;0;2;63;2300.0;0.0;0.0;36.51;Casa
6784;7019;Apartamento;Leblon;2;1;0;93;3500.0;1490.0;158.0;37.63;Apartamento
6785;7020;Apartamento;Praça da Bandeira;2;1;0;81;2200.0;945.0;94.0;27.16;Apartamento
6786;7021;Apartamento;Barra da Tijuca;2;1;1;72;2600.0;797.0;672.0;36.11;Apartamento
6787;7022;Apartamento;Barra da Tijuca;2;1;0;80;3000.0;2000.0;220.0;37.5;Apartamento
6788;7023;Apartamento;Barra da Tijuca;2;1;1;80;2100.0;1165.0;114.0;26.25;Apartamento
6789;7024;Apartamento;Jardim Botânico;2;1;1;80;3000.0;1500.0;160.0;37.5;Apartamento
6790;7025;Apartamento;Leblon;3;1;1;190;9500.0;3000.0;610.0;50.0;Apartamento
6791;7026;Apartamento;Ipanema;2;1;2;86;14000.0;4250.0;590.0;162.79;Apartamento
6792;7027;Apartamento;Campo Grande;2;1;0;70;900.0;390.0;0.0;12.86;Apartamento
6793;7028;Quitinete;Ipanema;1;0;1;45;2200.0;560.0;50.0;48.89;Apartamento
6794;7029;Apartamento;Campo Grande;2;1;1;60;1175.0;460.0;0.0;19.58;Apartamento
6795;7030;Casa de Vila;Campo Grande;1;0;0;50;550.0;0.0;0.0;11.0;Casa
6796;7031;Apartamento;Barra da Tijuca;2;2;1;83;2300.0;983.0;348.0;27.71;Apartamento
6797;7032;Apartamento;Irajá;2;0;0;44;650.0;110.0;0.0;14.77;Apartamento
6798;7033;Apartamento;Flamengo;4;1;2;400;5000.0;2000.0;735.0;12.5;Apartamento
6799;7034;Casa de Condomínio;Vargem Grande;5;3;5;350;4500.0;400.0;1.0;12.86;Casa
6800;7035;Apartamento;Leblon;2;0;0;70;5000.0;1000.0;137.0;71.43;Apartamento
6801;7036;Apartamento;Ipanema;3;1;1;170;6000.0;2000.0;415.0;35.29;Apartamento
6802;7037;Apartamento;Ipanema;3;3;3;169;9000.0;2000.0;620.0;53.25;Apartamento
6803;7038;Apartamento;Ipanema;4;2;2;330;17000.0;7950.0;1675.0;51.52;Apartamento
6804;7039;Apartamento;Leblon;4;2;1;140;8500.0;1960.0;350.0;60.71;Apartamento
6805;7040;Apartamento;Barra da Tijuca;2;1;1;105;5500.0;2800.0;590.0;52.38;Apartamento
6806;7041;Apartamento;Flamengo;2;1;1;80;2900.0;700.0;128.0;36.25;Apartamento
6807;7042;Apartamento;Jacarepaguá;3;2;1;115;4200.0;1400.0;186.0;36.52;Apartamento
6808;7043;Casa;Pavuna;2;0;0;40;500.0;0.0;0.0;12.5;Casa
6809;7044;Quitinete;Flamengo;0;0;0;34;1300.0;400.0;69.0;38.24;Apartamento
6810;7045;Apartamento;Barra da Tijuca;2;2;1;200;9500.0;1700.0;530.0;47.5;Apartamento
6811;7046;Apartamento;Ipanema;2;1;0;80;3600.0;916.0;200.0;45.0;Apartamento
6812;7047;Apartamento;Braz de Pina;2;0;0;40;800.0;160.0;0.0;20.0;Apartamento
6813;7048;Apartamento;Jardim Botânico;2;2;1;74;2950.0;1423.0;251.0;39.86;Apartamento
6814;7049;Apartamento;Méier;2;1;0;63;1100.0;529.0;34.0;17.46;Apartamento
6815;7050;Apartamento;Laranjeiras;3;0;0;80;2200.0;330.0;89.0;27.5;Apartamento
6816;7051;Apartamento;Recreio dos Bandeirantes;1;1;0;50;2100.0;860.0;0.0;42.0;Apartamento
6817;7052;Apartamento;Ipanema;4;2;1;200;8000.0;1650.0;750.0;40.0;Apartamento
6818;7053;Apartamento;Vila Isabel;2;1;0;87;1600.0;503.0;20.0;18.39;Apartamento
6819;7054;Apartamento;Barra da Tijuca;2;1;1;82;2000.0;1220.0;190.0;24.39;Apartamento
6820;7055;Casa de Condomínio;Barra da Tijuca;5;2;4;285;9500.0;600.0;500.0;33.33;Casa
6821;7056;Apartamento;Gávea;1;1;0;50;2500.0;810.0;131.0;50.0;Apartamento
6822;7057;Apartamento;Copacabana;3;0;0;130;3450.0;1384.0;0.0;26.54;Apartamento
6823;7058;Quitinete;Copacabana;1;0;0;23;1200.0;430.0;25.0;52.17;Apartamento
6824;7059;Apartamento;Leblon;3;1;1;100;5500.0;1323.0;243.0;55.0;Apartamento
6825;7060;Apartamento;Barra da Tijuca;2;2;1;86;1900.0;1300.0;115.0;22.09;Apartamento
6826;7061;Apartamento;Copacabana;5;2;2;389;13640.0;3825.0;1153.0;35.06;Apartamento
6827;7062;Apartamento;Barra da Tijuca;4;3;4;266;15000.0;3700.0;692.0;56.39;Apartamento
6828;7064;Apartamento;Barra da Tijuca;4;3;1;170;4200.0;2500.0;364.0;24.71;Apartamento
6829;7065;Apartamento;Copacabana;2;0;0;65;2200.0;829.0;152.0;33.85;Apartamento
6830;7066;Apartamento;Ipanema;2;0;0;70;3750.0;700.0;500.0;53.57;Apartamento
6831;7067;Apartamento;Lagoa;4;4;4;310;28000.0;4229.0;1708.0;90.32;Apartamento
6832;7068;Apartamento;Cachambi;2;1;0;45;1100.0;381.0;13.0;24.44;Apartamento
6833;7069;Apartamento;Taquara;3;1;1;85;1200.0;720.0;108.0;14.12;Apartamento
6834;7070;Apartamento;Centro;1;0;0;37;1200.0;310.0;21.0;32.43;Apartamento
6835;7071;Apartamento;Barra da Tijuca;3;2;1;112;3500.0;1500.0;211.0;31.25;Apartamento
6836;7072;Apartamento;Copacabana;3;2;1;170;8000.0;1900.0;500.0;47.06;Apartamento
6837;7073;Apartamento;Irajá;2;1;0;91;900.0;340.0;0.0;9.89;Apartamento
6838;7074;Apartamento;Leblon;3;1;1;220;8600.0;3300.0;0.0;39.09;Apartamento
6839;7075;Apartamento;Recreio dos Bandeirantes;4;3;4;420;10000.0;1482.0;1000.0;23.81;Apartamento
6840;7076;Apartamento;Barra da Tijuca;3;2;1;85;3500.0;1410.0;265.0;41.18;Apartamento
6841;7077;Apartamento;Maracanã;2;1;1;50;1500.0;520.0;0.0;30.0;Apartamento
6842;7078;Apartamento;Ipanema;3;1;1;125;6000.0;2000.0;262.0;48.0;Apartamento
6843;7079;Apartamento;Recreio dos Bandeirantes;2;1;1;88;1600.0;740.0;143.0;18.18;Apartamento
6844;7080;Apartamento;Flamengo;3;2;1;150;5900.0;1200.0;350.0;39.33;Apartamento
6845;7081;Casa;Braz de Pina;2;0;0;27;900.0;0.0;0.0;33.33;Casa
6846;7082;Apartamento;Barra da Tijuca;2;1;1;71;1900.0;490.0;80.0;26.76;Apartamento
6847;7083;Casa;Barra da Tijuca;4;0;2;400;5500.0;2619.0;0.0;13.75;Casa
6848;7084;Casa de Condomínio;Barra da Tijuca;4;4;4;674;25000.0;2100.0;2000.0;37.09;Casa
6849;7085;Apartamento;Barra da Tijuca;4;3;4;290;12000.0;4000.0;600.0;41.38;Apartamento
6850;7086;Apartamento;Cachambi;2;1;0;65;1200.0;450.0;14.0;18.46;Apartamento
6851;7088;Apartamento;Centro;0;0;0;30;800.0;447.0;25.0;26.67;Apartamento
6852;7089;Apartamento;Tijuca;3;1;1;115;2500.0;1200.0;0.0;21.74;Apartamento
6853;7090;Apartamento;Leblon;2;1;0;70;4200.0;1100.0;200.0;60.0;Apartamento
6854;7091;Apartamento;Pechincha;3;2;1;108;1300.0;798.0;116.0;12.04;Apartamento
6855;7092;Apartamento;Ipanema;3;2;0;101;3950.0;1700.0;258.0;39.11;Apartamento
6856;7093;Apartamento;Barra da Tijuca;4;3;4;225;6500.0;2800.0;4300.0;28.89;Apartamento
6857;7094;Apartamento;Barra da Tijuca;2;1;1;89;2300.0;1450.0;205.0;25.84;Apartamento
6858;7095;Apartamento;Recreio dos Bandeirantes;2;1;1;71;2000.0;550.0;0.0;28.17;Apartamento
6859;7096;Apartamento;Praça Seca;1;1;0;37;500.0;322.0;0.0;13.51;Apartamento
6860;7098;Apartamento;Barra da Tijuca;4;3;4;227;14999.0;2250.0;370.0;66.07;Apartamento
6861;7099;Apartamento;Ipanema;3;1;1;130;8700.0;1900.0;300.0;66.92;Apartamento
6862;7100;Apartamento;Flamengo;3;1;1;250;9000.0;1650.0;583.0;36.0;Apartamento
6863;7101;Apartamento;Copacabana;3;1;3;270;8000.0;2000.0;524.0;29.63;Apartamento
6864;7102;Apartamento;Tijuca;3;1;0;56;2100.0;520.0;0.0;37.5;Apartamento
6865;7103;Apartamento;Leblon;4;2;4;200;9000.0;2710.0;994.0;45.0;Apartamento
6866;7104;Apartamento;Bonsucesso;3;0;0;81;1600.0;630.0;0.0;19.75;Apartamento
6867;7105;Apartamento;Méier;2;1;0;75;800.0;597.0;0.0;10.67;Apartamento
6868;7106;Apartamento;Ipanema;3;2;1;120;4000.0;3200.0;0.0;33.33;Apartamento
6869;7107;Quitinete;Copacabana;1;0;0;25;1100.0;431.0;30.0;44.0;Apartamento
6870;7108;Apartamento;Anil;4;2;1;149;2100.0;1340.0;1206.0;14.09;Apartamento
6871;7109;Apartamento;Pechincha;2;1;0;80;1000.0;380.0;0.0;12.5;Apartamento
6872;7110;Apartamento;Del Castilho;3;1;0;59;1300.0;100.0;26.0;22.03;Apartamento
6873;7111;Apartamento;Botafogo;3;2;2;130;4149.0;1357.0;325.0;31.92;Apartamento
6874;7112;Casa;Vargem Pequena;4;1;4;220;5200.0;400.0;0.0;23.64;Casa
6875;7113;Apartamento;Barra da Tijuca;3;2;1;115;3200.0;1800.0;294.0;27.83;Apartamento
6876;7114;Apartamento;Flamengo;3;2;1;427;10000.0;4100.0;0.0;23.42;Apartamento
6877;7115;Apartamento;Recreio dos Bandeirantes;3;1;1;73;2200.0;769.0;165.0;30.14;Apartamento
6878;7116;Apartamento;Copacabana;3;3;1;140;4800.0;1493.0;399.0;34.29;Apartamento
6879;7117;Apartamento;Laranjeiras;2;1;1;88;2500.0;837.0;188.0;28.41;Apartamento
6880;7118;Apartamento;Recreio dos Bandeirantes;3;3;2;316;3000.0;800.0;300.0;9.49;Apartamento
6881;7119;Apartamento;Ipanema;3;1;3;180;30000.0;2200.0;1983.0;166.67;Apartamento
6882;7120;Casa;Vila Valqueire;2;1;0;93;1200.0;0.0;0.0;12.9;Casa
6883;7121;Apartamento;Ipanema;4;3;3;330;25000.0;1400.0;500.0;75.76;Apartamento
6884;7122;Apartamento;Ipanema;3;2;1;200;6300.0;2200.0;387.0;31.5;Apartamento
6885;7123;Apartamento;Laranjeiras;3;1;1;120;4000.0;1400.0;200.0;33.33;Apartamento
6886;7124;Apartamento;Copacabana;2;0;0;90;5000.0;1100.0;0.0;55.56;Apartamento
6887;7125;Apartamento;Ipanema;3;2;3;320;30000.0;7500.0;1514.0;93.75;Apartamento
6888;7126;Apartamento;Catete;2;1;1;65;2500.0;1050.0;68.0;38.46;Apartamento
6889;7127;Apartamento;Leblon;3;2;1;196;5700.0;1871.0;420.0;29.08;Apartamento
6890;7128;Apartamento;Tijuca;3;3;1;152;5000.0;1337.0;350.0;32.89;Apartamento
6891;7129;Casa de Condomínio;Barra da Tijuca;4;3;4;381;9000.0;706.0;0.0;23.62;Casa
6892;7130;Apartamento;Ipanema;4;2;1;200;9500.0;3700.0;923.0;47.5;Apartamento
6893;7131;Apartamento;Leblon;3;1;1;160;7800.0;1554.0;569.0;48.75;Apartamento
6894;7132;Apartamento;Laranjeiras;2;1;0;60;1800.0;1000.0;76.0;30.0;Apartamento
6895;7133;Apartamento;Flamengo;3;0;0;64;2750.0;600.0;0.0;42.97;Apartamento
6896;7134;Apartamento;Recreio dos Bandeirantes;3;4;1;217;3300.0;987.0;516.0;15.21;Apartamento
6897;7135;Apartamento;Barra da Tijuca;1;1;0;67;3500.0;1300.0;0.0;52.24;Apartamento
6898;7136;Apartamento;Botafogo;3;0;0;100;3000.0;915.0;195.0;30.0;Apartamento
6899;7137;Apartamento;Barra da Tijuca;5;3;5;1200;24000.0;7000.0;5330.0;20.0;Apartamento
6900;7138;Apartamento;Ipanema;1;0;0;48;2100.0;586.0;155.0;43.75;Apartamento
6901;7139;Apartamento;Botafogo;2;1;1;104;4650.0;1150.0;203.0;44.71;Apartamento
6902;7140;Apartamento;Leblon;2;1;1;300;17000.0;1000.0;600.0;56.67;Apartamento
6903;7142;Apartamento;Barra da Tijuca;2;2;1;105;1500.0;2115.0;0.0;14.29;Apartamento
6904;7143;Apartamento;Copacabana;1;0;1;46;1499.0;660.0;68.0;32.59;Apartamento
6905;7144;Apartamento;Barra da Tijuca;3;3;3;280;12000.0;2480.0;580.0;42.86;Apartamento
6906;7145;Casa;Quintino Bocaiúva;2;0;0;55;1000.0;71.0;0.0;18.18;Casa
6907;7146;Casa de Condomínio;Leblon;4;2;0;800;30000.0;2000.0;1000.0;37.5;Casa
6908;7147;Apartamento;Jardim Botânico;3;0;1;110;2700.0;1500.0;0.0;24.55;Apartamento
6909;7148;Apartamento;Barra da Tijuca;3;1;1;96;2800.0;980.0;90.0;29.17;Apartamento
6910;7149;Apartamento;Botafogo;1;0;0;48;1600.0;500.0;25.0;33.33;Apartamento
6911;7150;Apartamento;Andaraí;1;0;0;42;900.0;447.0;20.0;21.43;Apartamento
6912;7151;Apartamento;Méier;2;1;0;60;1000.0;480.0;12.0;16.67;Apartamento
6913;7152;Casa de Condomínio;Freguesia (Jacarepaguá);3;6;1;272;3000.0;472.0;259.0;11.03;Casa
6914;7153;Apartamento;Lagoa;3;1;1;152;6500.0;1800.0;420.0;42.76;Apartamento
6915;7154;Apartamento;Usina;3;1;1;94;1700.0;860.0;77.0;18.09;Apartamento
6916;7155;Apartamento;Copacabana;5;2;1;280;13000.0;2245.0;296.0;46.43;Apartamento
6917;7156;Casa;Todos os Santos;2;0;0;66;1300.0;100.0;0.0;19.7;Casa
